"","add_backB","add_backC","pFe19A","pFe19B","pFe19C","pFe21_9A","pFe21_9B","pFe21_9C"
"K07004",5.0739320574239,4.82985473806213,4.34037558396529,4.45565302017821,4.43624254226624,4.78257233954085,4.59565503025175,4.23695489369443
"K08065",4.98142635673705,5.30527830818233,5.37991687335562,5.19781614167454,5.50496935924964,5.75003000776295,5.81222237055073,5.60473684945777
"K14607",4.82840060542897,4.59858541961818,4.06438387231466,4.68854469528905,4.22388857893963,4.44990772926082,4.24314770247638,4.11831520983021
"K14972",5.27965643592781,5.56702041987072,5.88134984861211,5.04993187440687,5.45009130079512,5.38370900035812,5.86936793781487,5.54994245691822
"K00721",4.32622995129873,4.53274182861506,3.64787161737727,4.31744355023809,4.49841661110216,4.15258589860193,4.43394720022502,4.29118429764356
"K01597",4.85526334207885,4.97816554341976,5.16029022843321,5.1259977655345,5.77256444158156,5.38370900035812,5.08290217076892,5.25975898358627
"K10842",4.18975141916205,4.66082140944006,4.21234717552777,3.70378964137559,3.94985781484734,3.95906613862805,4.17043650730496,3.98155693741436
"K21053",5.09604320389071,5.37567444048774,4.5569893335116,5.4512267291948,5.17056108722248,5.04228251828983,5.27004386982394,4.94672380271238
"K18710",4.32622995129873,4.12316129053633,4.45412670568623,4.15722654105439,4.29972576499819,3.70098503283656,4.64475777188031,4.39159657036805
"K03025",4.32622995129873,3.74160879952795,4.45412670568623,4.15722654105439,3.94985781484734,3.95906613862805,4.54433216078526,4.34261978155185
"K03008",4.36787774396638,4.21963441023177,4.34037558396529,4.15722654105439,4.7662326969514,4.87535283474642,4.69185540130071,4.75503113699805
"K06867",8.54231010291307,8.24913822130795,8.31175019179279,8.71206678099172,8.69898009434877,8.88454611318099,8.04751958648429,8.38171037948336
"K02146",6.80560075938088,6.39268255761091,5.98256213390017,6.28839346815399,6.17286606883388,6.45501785408117,6.27179909628672,5.92283488133494
"K00915",4.02998451538896,3.89089984849868,3.64787161737727,3.96294079341465,4.22388857893963,4.15258589860193,4.54433216078526,4.34261978155185
"K01210",6.56443532427462,6.72747043186995,5.84590268590981,6.52008240846907,6.52326195929479,6.39845623647722,6.3266919042784,6.69942718552481
"K01661",4.28280305662103,4.21963441023177,4.89543997178088,4.88250743771577,4.66644161726254,4.87535283474642,4.78073944969244,4.43838738057252
"K04427",5.79474000272787,5.90743136331993,4.96704932106271,5.66422851832701,5.53159227214092,5.6049532904861,5.50870673535798,5.58671667824098
"K07874",5.3715384050186,5.30527830818233,4.89543997178088,4.68854469528905,5.02406730881638,5.25763663122512,5.55642973671376,5.13845457851569
"K14680",4.58843731509713,4.12316129053633,4.45412670568623,4.31744355023809,4.22388857893963,4.78257233954085,4.43394720022502,4.94672380271238
"K10704",5.8076752149268,5.62521798149876,5.69424030234699,5.50770282825191,5.89915554544544,5.70335893227879,5.43379597793471,5.00453001336378
"K11863",4.55461761380663,5.06807712825723,4.45412670568623,4.68854469528905,4.29972576499819,4.31219835299119,4.4905328309307,4.17951147895877
"K18808",5.47402527947332,5.37567444048774,5.52365668021918,5.26587545116269,5.70462511278713,4.96160424265771,5.81222237055073,5.70812531682303
"K12861",4.23739265122051,4.46274553755057,4.06438387231466,4.57810418974005,4.61315167313491,4.68200447576778,4.97799104862497,4.48321771244712
"K01278",6.17838509705922,6.25483195851776,6.88746726345917,6.74222879056896,6.37334894335714,6.84106256810365,6.61766287383176,6.77904467420585
"K12160",6.19798257162238,6.14180266672246,5.56835127484861,5.66422851832701,5.58331601479807,5.65504230283817,6.02791036977158,5.53117409298873
"K18466",5.45747962193347,5.34094371570836,4.96704932106271,5.04993187440687,5.02406730881638,4.87535283474642,4.90284218363963,4.56772456616755
"K14396",5.8076752149268,5.70810591998946,6.13645897810793,5.61402979579242,6.18934287134899,6.33953869453939,6.2146813876439,6.2392518834718
"K12178",4.93249083214221,4.53274182861506,5.09907139686205,4.68854469528905,5.13547517037109,5.18975722361582,5.27004386982394,5.28272432523905
"K12947",5.05143094136305,5.30527830818233,5.47743240514216,5.50770282825191,5.39287154009977,5.6049532904861,5.62500464123565,6.00555961606778
"K13431",4.4464952743784,4.30728029230473,4.21234717552777,3.96294079341465,4.22388857893963,4.78257233954085,4.59565503025175,4.68368883754987
"K20716",5.4407274634275,5.23091354412197,5.73375201086828,5.26587545116269,5.99647892394298,5.18975722361582,5.55642973671376,5.4332015709151
"K03178",8.92845701076158,8.90816791824568,8.55166119363857,8.49997125444221,8.67319107147022,8.86916058140301,8.10304047166565,8.55591208932577
"K15732",4.98142635673705,5.30527830818233,5.27468703630753,5.50770282825191,5.06229444083647,5.55294904593214,5.81222237055073,5.18834218080956
"K12604",9.12316454308818,8.60550998894564,8.40422061429591,8.60367633605468,8.55263821925885,9.07091405494129,8.9835057413898,8.95744710218715
"K20295",6.8307335619152,6.2728179912811,6.68498999900501,6.15652751835152,6.88651565516774,6.30913215027987,6.35335795630668,6.57990870831976
"K13354",5.84576929159466,5.44253228033217,5.09907139686205,5.19781614167454,5.09940721586595,5.49886775896209,5.57967484354938,5.65740910016049
"K00280",4.4464952743784,4.38789837746142,4.65118872180221,4.88250743771577,5.17056108722248,5.04228251828983,4.64475777188031,4.71989922833392
"K04532",4.80092974641208,4.88130013178125,4.45412670568623,4.57810418974005,4.05105746260566,4.57193328740673,4.43394720022502,4.23695489369443
"K15451",4.23739265122051,4.30728029230473,4.45412670568623,4.57810418974005,4.98464846342581,4.31219835299119,4.78073944969244,4.78915641931072
"K03145",5.22128462180594,4.97816554341976,4.81940992850775,5.39226773642056,4.85832147014056,5.18975722361582,5.60252858936864,5.32748759089428
"K10846",5.4407274634275,5.47474931081827,5.73375201086828,6.15652751835152,5.50496935924964,5.96228604361,5.99420625987817,5.60473684945777
"K17530",6.64472193592531,6.42514194866583,6.70463234667354,6.57253420415178,6.38765256626523,7.2113797320745,6.85907273500575,6.90496181902477
"K17550",6.18821799339537,6.40900531716071,6.16530803427376,5.80464761754199,5.77256444158156,6.36930439915009,6.09297293081922,5.70812531682303
"K07930",4.62127647838968,4.77613191881685,4.45412670568623,4.15722654105439,4.29972576499819,4.44990772926082,4.94098384720806,4.82233936004779
"K17047",4.62127647838968,4.77613191881685,4.45412670568623,4.15722654105439,4.29972576499819,4.44990772926082,4.94098384720806,4.82233936004779
"K16833",5.11777904311119,5.26862213558616,5.09907139686205,5.1259977655345,4.66644161726254,5.49886775896209,5.04888757416529,4.71989922833392
"K00976",4.80092974641208,4.82985473806213,4.81940992850775,4.78943763297809,4.98464846342581,4.44990772926082,5.29878098347983,5.2363844869811
"K17757",4.71452730453176,4.38789837746142,4.34037558396529,4.45565302017821,4.61315167313491,4.31219835299119,4.82281795012733,5.08655855000904
"K13339",6.10755606656925,6.19945287945574,6.58249332555471,6.08564214380737,6.47056510297316,5.96228604361,6.52714807502314,6.69121516572861
"K01950",4.18975141916205,4.82985473806213,4.89543997178088,4.68854469528905,4.37022712531191,4.96160424265771,4.78073944969244,4.82233936004779
"K07513",5.35366489066023,5.15205964657426,5.56835127484861,4.78943763297809,5.17056108722248,5.49886775896209,5.57967484354938,5.4533756435958
"K13342",4.98142635673705,5.02392031805905,4.73828182606615,4.96901862206091,4.81315374692772,4.31219835299119,4.64475777188031,4.39159657036805
"K06058",6.01088742946019,5.88403200045838,6.04616794196811,6.15652751835152,5.91917291075299,5.32217485415129,6.18522892124039,5.92283488133494
"K13099",4.23739265122051,4.12316129053633,4.65118872180221,4.15722654105439,4.55725238732486,4.31219835299119,4.73713044089764,4.78915641931072
"K04460",5.00519531173046,5.37567444048774,5.80952317142959,5.1259977655345,5.53159227214092,5.6049532904861,5.17984546543623,5.34931339201039
"K11188",4.08648271043131,4.66082140944006,4.81940992850775,4.57810418974005,4.14155388914875,4.68200447576778,4.43394720022502,4.29118429764356
"K09529",4.28280305662103,4.46274553755057,4.65118872180221,4.15722654105439,4.43624254226624,4.15258589860193,4.54433216078526,3.81672420314534
"K08592",6.45521429173215,6.77842591322495,6.83503399423904,6.91425299506019,7.11736039547403,6.33953869453939,7.04127060177482,6.77128008202307
"K17566",6.39727649262243,5.88403200045838,5.91591300148486,5.84844254711016,6.2843456257463,6.07563756067023,5.79263619589616,6.4783984859723
"K10685",5.49036979081553,5.06807712825723,5.03477943913509,5.1259977655345,5.6331414797529,5.44252498487042,5.75260847223737,5.4332015709151
"K11827",5.83318759168704,5.86023086350608,5.52365668021918,5.4512267291948,5.70462511278713,5.83887655078709,5.38142297407673,5.11276871592922
"K20178",5.71446808578866,5.68103107446944,5.32834770063718,5.66422851832701,5.81606284187838,5.38370900035812,6.17026796406114,5.86481611728776
"K17085",4.1395752161365,4.21963441023177,4.45412670568623,4.31744355023809,3.6943218976063,3.95906613862805,4.4905328309307,4.34261978155185
"K15710",5.78168230176488,6.19945287945574,6.24846303250846,6.31951756473788,5.6573871639517,5.75003000776295,5.95966706044388,5.70812531682303
"K07204",5.58448683967832,5.47474931081827,5.09907139686205,5.19781614167454,5.36331455759161,5.55294904593214,5.57967484354938,5.96481165563315
"K02996",4.36787774396638,4.59858541961818,4.81940992850775,4.57810418974005,4.66644161726254,5.04228251828983,5.17984546543623,4.60769907922273
"K20403",6.12816048235434,5.65340966980213,5.56835127484861,5.39226773642056,5.6573871639517,5.75003000776295,5.90619532804831,6.14555534073431
"K11416",6.98412691869315,6.96579538753664,6.56107650544493,6.76490074479413,6.29957472312943,6.96255432783482,6.88656670219554,7.10940628601945
"K15716",5.93077949783097,5.8113640015003,6.47202416869192,5.97208751482087,6.12224270440042,6.2462791971212,5.60252858936864,5.96481165563315
"K16271",5.93077949783097,5.8113640015003,6.47202416869192,5.97208751482087,6.12224270440042,6.2462791971212,5.60252858936864,5.96481165563315
"K20305",6.28294230640232,5.93044277836757,6.42530883775289,6.83083108596825,6.06972251162708,6.27805593830214,6.28572387522066,6.39972304791152
"K17759",5.31717866564395,5.02392031805905,4.65118872180221,5.19781614167454,5.06229444083647,5.32217485415129,5.24066408067317,4.68368883754987
"K08106",4.65320009003828,4.38789837746142,4.81940992850775,4.45565302017821,4.7173929233185,3.95906613862805,4.59565503025175,4.60769907922273
"K17778",4.68426628074085,4.59858541961818,4.45412670568623,4.68854469528905,4.81315374692772,4.96160424265771,4.4905328309307,5.25975898358627
"K17637",8.29295266794729,7.91148812896045,7.84161701881219,7.72711644539146,7.82362548259349,7.51862288407643,7.638806446271,7.43754991546769
"K03006",7.35641623332819,7.13143058184783,7.27582760572857,6.99307211134956,7.61644990292112,7.49203602486079,7.82967593561587,7.3674219667692
"K16308",4.48373488279527,4.30728029230473,4.96704932106271,4.45565302017821,4.94395143366816,4.96160424265771,4.4905328309307,4.64631921502074
"K12607",4.51974433181282,4.82985473806213,4.65118872180221,4.96901862206091,4.90187904770187,4.15258589860193,4.69185540130071,4.48321771244712
"K18663",6.49519407700221,6.35946077525693,6.64487309982998,6.3797801825838,6.41583307086247,6.66109221691377,6.84044484715686,7.1277253651557
"K10899",4.93249083214221,4.21963441023177,4.81940992850775,4.78943763297809,5.13547517037109,4.78257233954085,4.86348420908097,4.64631921502074
"K18342",4.58843731509713,4.88130013178125,5.32834770063718,4.68854469528905,4.98464846342581,4.68200447576778,4.97799104862497,4.52627663121796
"K12831",5.09604320389071,5.26862213558616,4.81940992850775,5.19781614167454,5.47781021121763,5.32217485415129,5.71138061409128,5.16363871638931
"K14376",7.2582183004509,6.79088524727382,6.58249332555471,6.67196462290604,7.18400630320278,6.96255432783482,7.25993474527924,7.03369233081518
"K18038",11.5368656321772,11.1093156136999,10.7393006975757,11.2359034234009,11.4288439369131,11.2540945330578,11.1993490764413,11.5483571334234
"K14213",5.71446808578866,5.40952167162732,4.89543997178088,5.19781614167454,5.39287154009977,4.96160424265771,5.38142297407673,5.2363844869811
"K08967",5.99972161529882,6.34255239709442,5.80952317142959,5.89089346472528,5.58331601479807,5.6049532904861,5.85058054681443,5.54994245691822
"K10844",4.85526334207885,5.15205964657426,5.09907139686205,5.1259977655345,5.72764696132616,5.04228251828983,5.11603469757174,5.39191727526229
"K17681",5.05143094136305,4.97816554341976,5.21874214792951,5.04993187440687,4.7173929233185,5.32217485415129,5.04888757416529,5.60473684945777
"K02151",4.90728189893886,4.88130013178125,5.21874214792951,4.68854469528905,5.13547517037109,5.32217485415129,4.73713044089764,4.60769907922273
"K20293",5.22128462180594,5.11075510934637,5.4295625933238,4.96901862206091,5.20472188118357,4.68200447576778,4.69185540130071,4.94672380271238
"K12402",5.00519531173046,5.15205964657426,4.45412670568623,4.78943763297809,4.85832147014056,5.11813454237136,4.54433216078526,4.64631921502074
"K04728",7.18232709295435,7.58805288656732,7.38899724430679,7.84830575598903,7.13431476315618,7.38047552079357,7.3080698736688,7.04659269949716
"K03943",6.68667677333121,6.18049782844122,5.94963670529739,5.97208751482087,6.12224270440042,6.36930439915009,6.49165990419161,6.40979989516047
"K20129",5.11777904311119,5.19208450373973,5.37991687335562,5.33057973794752,5.93890586264607,5.55294904593214,5.24066408067317,5.4533756435958
"K15441",4.93249083214221,4.97816554341976,4.5569893335116,4.57810418974005,5.13547517037109,4.68200447576778,5.27004386982394,4.94672380271238
"K09578",5.72817651319809,5.90743136331993,5.56835127484861,5.19781614167454,5.50496935924964,5.44252498487042,5.53277880759898,5.11276871592922
"K05941",5.389174912824,5.06807712825723,5.27468703630753,5.61402979579242,5.53159227214092,5.88124490396994,5.71138061409128,5.37078592623737
"K06638",3.7524059391993,4.38789837746142,4.45412670568623,4.57810418974005,4.37022712531191,4.44990772926082,4.43394720022502,4.52627663121796
"K06158",6.29207360687873,5.78626647176606,6.68498999900501,6.3797801825838,6.12224270440042,6.18048928898998,6.10877661961225,6.31641330750832
"K09391",5.02852424324981,4.97816554341976,4.65118872180221,4.78943763297809,4.81315374692772,4.57193328740673,5.35444391746947,4.64631921502074
"K00868",4.08648271043131,4.46274553755057,4.06438387231466,3.70378964137559,4.43624254226624,4.31219835299119,4.37419463731836,4.05265482807413
"K21104",5.62920402411608,6.01886119181394,6.27512430460993,5.89089346472528,6.29957472312943,5.70335893227879,5.69029259418503,5.95095969178991
"K00476",4.85526334207885,4.46274553755057,4.5569893335116,4.15722654105439,4.98464846342581,4.78257233954085,4.54433216078526,4.64631921502074
"K21411",4.32622995129873,4.46274553755057,3.88554994299838,3.96294079341465,3.94985781484734,3.70098503283656,4.09156297794167,4.29118429764356
"K11714",5.02852424324981,4.59858541961818,5.09907139686205,4.96901862206091,4.7173929233185,4.44990772926082,4.4905328309307,4.56772456616755
"K20161",5.31717866564395,5.23091354412197,4.81940992850775,5.19781614167454,5.27047074779784,4.68200447576778,5.43379597793471,5.18834218080956
"K10276",6.50305651361641,6.45687377455547,6.72400749828765,6.91425299506019,7.03847909284212,7.09236520225783,6.95739779859021,7.09084985018696
"K01276",4.36787774396638,4.59858541961818,3.88554994299838,3.96294079341465,3.94985781484734,4.15258589860193,4.37419463731836,4.34261978155185
"K09272",6.8307335619152,7.09178365548375,7.07985155318666,7.42081199941398,7.25545555812592,7.30607438121222,7.68114851164638,7.13378002913301
"K12836",4.62127647838968,4.93067725719955,5.27468703630753,4.96901862206091,4.98464846342581,5.04228251828983,5.38142297407673,5.34931339201039
