"","add_backA","add_backB","add_backC","pFe19A","pFe19B","pFe19C","pFe21_9A","pFe21_9B","pFe21_9C"
"K09650",5.95321907156793,6.09043677670144,6.06388951739706,6.17246520402961,6.03621578992506,6.3797022449849,6.29988729152809,6.13626070564404,6.30782987201892
"K12160",9.65047541019489,9.84134805287058,9.50192194564679,9.41613107689876,9.54511984417757,9.6596314552698,9.58776488638378,9.37616371684717,9.66427076362609
"K15255",8.81116113788566,8.933443463158,8.51368877662875,8.58903237533801,8.62034578813389,8.79063763086432,8.61841880636572,8.53913245775643,8.59805159600328
"K10605",6.16760807924654,6.27513692278353,6.03547028413122,5.99414578318264,6.23428922669676,6.26940781846586,5.97022773826114,5.89847061525453,6.01408136190872
"K21805",7.10415891895852,7.17383082036568,7.12586059278237,6.95817619099786,6.90782780742034,7.06543551348553,7.24291249781979,7.11744081656408,7.38363343550909
"K12655",8.10997547451424,8.23235373558994,8.04026918484536,7.90601601144269,8.02411761089545,8.10067274143891,8.41215651063,8.10141447049691,8.07064278610843
"K18932",8.91313769611364,9.15260688930889,8.85023564604643,9.08969961235153,9.09990085854541,9.02621371483037,9.1773936075389,9.19284769219675,9.30602514641507
"K06693",5.30943722411522,5.37299456110319,5.50104928718999,5.51596943801968,5.74130526635109,5.44616063953346,5.27668584746325,5.41799180452198,5.56908784779687
"K18097",5.92694816703646,5.93976897324573,5.94609873119437,6.05643384477276,5.88431720182372,5.93517417464883,6.1829487821272,6.27958636031361,6.16936882550303
"K12448",7.974578102149,8.09323453217349,7.74448585974994,7.9652282349384,7.91954864877599,8.01973681621029,8.18857400201624,8.19248254159102,7.92485779987113
"K20161",7.67254948828622,7.93169990779872,7.57909882299022,7.58284285295955,7.54220925262226,7.81785533997553,7.57132158471815,7.787184673207,7.55282391390516
"K00820",8.72613543634144,8.75655045993937,9.0386496640066,9.00670067041404,9.03766497383692,9.02441668978191,8.88287248897038,8.70268776849121,8.96819955282229
"K06134",5.30943722411522,5.19898640096598,5.24389642641188,5.19808050289835,5.14877157765024,5.24880338080455,4.95216313096852,5.41799180452198,5.02130679844054
"K12492",7.90795727581423,7.9167506873654,7.752679672421,7.61867126150427,7.91350855915276,7.66849576625214,7.67408052447925,7.74087328753775,7.52599301240347
"K15446",6.42511420646295,6.4149088037513,6.53038429299053,6.58848264180242,6.55794387773687,6.64527347329077,6.87301064140479,6.70669754466941,6.60114141472037
"K07465",5.95321907156793,5.93976897324573,6.14549531044892,5.95081270433397,5.91097724780778,5.73641092359976,6.10731692640027,5.81711436569387,6.1322952618045
"K22390",8.29171854611522,8.32001063647206,8.49435811297669,8.74066618480917,8.53271736679522,8.60578655739959,8.48425311394136,8.37625270504669,8.46406395181715
"K05869",9.89883790732388,9.90492033014515,9.64877892527092,9.81757312975261,9.65368682150306,9.81105231748931,9.62431470101796,9.66034345942195,10.014536231918
"K08707",6.27274963958252,6.17287014303909,6.44940440651494,6.49787214716044,6.55794387773687,6.29473341288352,6.59888769535412,6.44335995715508,6.46254433809854
"K03134",6.00413591966734,6.39261965568873,6.00638977077767,6.10607673970796,5.9370654683939,6.19032207233971,6.08107178873294,6.15774063394083,5.97205637093832
"K22485",6.00413591966734,6.39261965568873,6.00638977077767,6.10607673970796,5.9370654683939,6.19032207233971,6.08107178873294,6.15774063394083,5.97205637093832
"K17550",7.02537034150613,7.10886494070106,6.74767745648855,6.97860837032828,6.9443992892352,7.06543551348553,6.99866087277358,7.11744081656408,7.25840941028525
"K12836",9.7011994305293,9.47309743344496,9.57032581195881,9.33877286080558,9.31362424163191,9.25947682859722,9.51634457213455,9.41856636884677,9.35976052610077
"K14525",5.78628760502312,5.93976897324573,6.00638977077767,5.87108079038335,5.82916066478096,5.75592272638365,5.51689988862175,5.89847061525453,5.88343358867994
"K16066",6.46060931936202,6.39261965568873,6.47011426982338,6.62833288089257,6.47566804143951,6.66441831305966,6.25436994929099,6.31778454158582,6.30782987201892
"K11308",8.26781348568317,8.64346154416113,8.39359634131171,8.53244923158704,8.52878344642235,8.6693142372522,8.34143291968631,8.56204581204568,8.61078781493228
"K06955",6.85296770314914,6.67520272674498,7.00627583193976,6.95817619099786,6.80528465422762,7.09356996886218,6.97170680745763,6.84068227727283,6.70260517064275
"K14407",6.85296770314914,6.84614805852498,6.58806374047133,6.67970659281279,6.62032269038276,6.44841512276972,6.79792526602475,6.72070194186545,6.84191758465984
"K14799",7.3263293021639,7.50086918724137,7.55112995997496,7.40375726916917,7.22656948866122,7.48058000007135,7.41168005815363,7.51543826092487,7.13886489902283
"K01593",8.59412583232159,8.88835769858459,8.68114824312646,8.78405896020183,8.58290139288668,8.80117583933399,8.59691008646804,8.53527777440658,8.9024365136961
"K22072",7.63550079688622,7.69791000062752,7.6155530458882,7.87142876847018,7.69831132912871,7.90284987871646,7.93042452709664,7.79367934912641,8.00445540683971
"K18047",6.71512383026221,6.76334174656512,6.82889814165732,6.54045271723556,6.42375528631845,6.66441831305966,6.79792526602475,6.7886491530569,6.81965940135198
"K22382",7.40798404837398,7.35241779441827,7.31608631451469,7.42972145064836,7.03745510590784,7.12795892610668,7.32982222184945,7.31236917979643,7.45660389780241
"K06065",8.95855990859364,9.0437702008625,8.78814271949289,8.69592299399177,8.93747354253283,8.68988108836758,8.80251633591042,8.64306681734765,8.90760330017811
"K15637",6.54542504156471,6.60033454153555,6.34070755746048,6.46132307442336,6.31339204463388,6.17665637427192,6.48720418556787,6.55808923713503,6.51971211176284
"K10779",10.1761260027884,10.1630564065631,10.4053033408863,10.0280692269572,10.3868404880366,10.3016051865422,10.3788276443757,10.1473908800144,10.396814095063
"K11593",6.95409377758826,6.90898352295957,7.06069485889983,6.92695182926912,7.29373175022667,7.01479053857864,7.24291249781979,7.16877183864463,7.02758018640978
"K01760",6.99018930394043,6.56128692824554,6.93511067705747,6.95302075759407,6.72302011997737,6.72938011158184,6.90193553580081,6.87845536639466,6.79703487796161
"K17277",7.14726133927223,6.98371364699483,7.15109891853447,7.1137984929561,6.96825454128289,7.10742731203095,6.79792526602475,6.99739305526075,7.2746853363688
"K00587",5.97893982646385,5.97140164774887,5.84969361959438,5.98345427227477,5.91097724780778,5.65488424244378,6.15823276716584,6.02303160672272,6.01408136190872
"K08437",5.97893982646385,5.97140164774887,5.84969361959438,5.98345427227477,5.91097724780778,5.65488424244378,6.15823276716584,6.02303160672272,6.01408136190872
"K16815",6.99018930394043,6.98371364699483,6.93511067705747,6.97860837032828,6.77840835612353,7.086589369164,7.19735504926352,7.23761462157996,7.04675542402136
"K01194",7.45138661977479,7.4805926465149,7.56051434087646,7.56625325767316,7.34885276977347,7.61179787978616,7.64064692973386,7.65779801525583,7.82966252171679
"K12834",9.33881721339728,9.45260947346207,9.44022911837292,9.11934854211409,9.19964670300811,9.41701636245917,9.3491263701676,9.25033287141277,9.08223666055966
"K13719",7.7850085966777,7.60748240731871,7.62452217606764,7.46241799430116,7.41054960320422,7.39333567356587,7.45089525277348,7.64346763551367,7.69195753577151
"K12735",6.65584354150542,6.96908649499417,7.03375129658222,6.83444851767251,6.77840835612353,6.8340294654708,6.63414961297887,6.86597899428883,6.67794087315646
"K11907",7.00201554008421,6.69329210232897,6.90558864278346,6.62177216278006,6.67995295738202,6.77395879389835,6.73475284261611,6.98594820447177,6.86382161504389
"K13140",5.21168312492363,5.31841345019191,5.24389642641188,5.43241685882881,5.14877157765024,5.39363976078252,5.51689988862175,5.49542052731084,5.50699608330568
"K00604",5.84454674183577,6.00224316357213,6.31784968898197,6.11577551439147,5.91097724780778,6.1204851845202,5.97022773826114,5.99910518297763,6.05473329265943
"K19942",8.02114978446636,7.83160760884806,7.76082659730965,8.06034214091211,8.0463515213753,8.00883402305295,7.88128353457463,7.94128631705018,7.66765322283617
"K18468",7.67254948828622,7.44962239079761,7.71123058085594,7.82489572369142,7.91954864877599,7.85896110527408,7.69864956560032,7.6930042853016,7.80761650565529
"K03097",8.25327671873953,8.29715452883466,8.19819896832498,8.10219425807922,8.08444801209686,8.22824498940661,7.83038947100185,8.09092865795736,8.11611188309062
"K14573",9.67787078912139,9.89356829425677,9.81157607124676,9.6558889406094,9.62822002337711,9.70293867496332,9.74832399803646,9.66914922287797,9.39695170022542
"K00759",8.26781348568317,8.25031921598499,8.35122348612137,8.47707776201617,8.38818164890672,8.45634125287531,8.35175227321074,8.09618116955538,8.10713291757272
"K04874",6.25239407329096,6.27513692278353,6.09168030676937,6.0462658226416,6.25452063894641,6.1204851845202,6.50647539447441,6.15774063394083,6.27457552655711
"K19589",7.0137419762171,7.18646982810615,7.30492281839868,7.48733612235129,7.32156191235444,7.18780517737078,7.40170378397776,7.23761462157996,7.22528075270007
"K13181",7.29802482865732,7.43914639371448,7.59744297996021,7.2285976534246,7.19677231091831,7.19429960163916,7.2203186461564,7.30323926201883,7.20841855973596
"K15542",9.63564880461213,9.52061972815986,9.530621835953,9.65043451071773,9.33852099763114,9.59817796739062,9.26717864469995,9.36753134505089,9.46507451054497
"K20349",6.65584354150542,6.65686949877722,6.73083901765202,6.41609791100918,6.47566804143951,6.59619383105187,6.5442056957502,6.44335995715508,6.30782987201892
"K02649",9.21707422470579,9.2626478703086,9.12591731153181,8.99813136698066,9.26958045013443,9.22704076685154,9.14814771631243,9.23380205586529,9.50309030232576
"K06070",9.21707422470579,9.2626478703086,9.12591731153181,8.99813136698066,9.26958045013443,9.22704076685154,9.14814771631243,9.23380205586529,9.50309030232576
"K19199",8.76075129737252,8.60679573407391,8.78417144452303,8.43591773838071,8.46844360879603,8.3935915230337,8.50750256564761,8.59574480433914,8.58520146794566
"K12168",6.71512383026221,6.43682934353214,6.38526447999476,6.32072775915637,6.47566804143951,6.57605197042064,6.36532328044602,6.49373895489406,6.27457552655711
"K12864",7.88293945544533,7.75795281834222,7.752679672421,7.84971987840208,7.99582994784036,7.71855387966813,7.73076172349844,8.03184112410173,8.06137294605815
"K09660",6.7295495609499,6.74616313530782,6.8600880918266,7.04784315309941,6.77840835612353,7.05831230168065,6.71849315214995,6.86597899428883,6.98841796862556
"K15426",7.18907547666735,7.34119204192853,7.07397374645056,7.1320843908115,7.15603110959255,7.07957367191607,7.08908751221813,7.43434248802489,7.35335537936261
"K00721",8.02686598134683,8.23235373558994,8.37256634790112,8.34601695439695,8.0898084813856,8.19018837472178,8.01742906741298,8.21195679697786,8.33943383267831
"K20534",8.05510912235813,8.2680622708439,8.39359634131171,8.38604336034308,8.13716997942688,8.24690081879485,8.0932962447478,8.27347997732525,8.42851806111301
"K02148",9.28992738143183,9.45260947346207,9.28321922858386,9.58903255382891,9.20704073988347,9.48127834979016,9.30476556279912,9.57107449535752,9.40427609927877
"K15424",7.21963711954413,7.36355486492047,7.07397374645056,7.13661873450485,7.18669754075825,7.07957367191607,7.12611582588416,7.4426645178852,7.35335537936261
"K08592",8.03255941460259,8.02523283001493,7.78499140269371,7.75358072951102,7.7602977045905,7.64984677162675,7.9165560210266,7.96446872897497,7.92485779987113
"K00809",6.40700442508973,6.4796154293782,6.49050749157883,6.60189699025528,6.17162036873266,6.45952933514989,6.23099895861291,6.40868212127681,6.49143377905753
"K13116",8.70495868668713,8.65248366728481,8.66395716386229,8.8697912134346,8.78103835368669,8.73015254873097,8.72138353496561,8.9250512125397,9.05456310763433
"K12859",8.46984123038677,8.53053164825319,8.49921522993979,8.57427003956161,8.40115683506895,8.26226394450987,8.34143291968631,8.15775215622601,8.44995104732197
"K18729",6.81304869347181,6.78030750715982,7.02008140737483,6.96842990139235,7.11406833025786,6.99997536810227,7.17400905533264,7.00874439140159,6.84191758465984
"K14312",6.74382452255149,6.84614805852498,6.74767745648855,6.65426272390952,6.88289811306036,6.4705515983461,6.5809056955972,6.64919384725896,6.57454160769106
"K09680",8.65061038885476,8.56916972623149,8.3240904155207,8.70799132427991,8.6959398514682,8.64611162879929,8.51210762282821,8.60312732504825,8.39206940569573
"K15031",7.55042221898605,7.32987615091556,7.40234681066621,7.48026132235007,7.35783353568123,7.24520007159961,7.18573066860001,7.25667922255257,7.55282391390516
"K01809",7.45990947052676,7.46002133836435,7.40234681066621,7.28265575500116,7.11406833025786,7.3591776440915,7.47960893236802,7.56956270944302,7.32241275554774
"K07901",8.85666780995769,8.97356671792603,8.53749184025878,8.81087891633164,8.77441276856562,8.73895061107871,8.92142779066266,8.75331642861079,8.94326046837316
"K21052",5.62646840561735,5.76787926203481,6.00638977077767,5.98345427227477,5.82916066478096,5.90139829627412,5.78254589438551,6.04650747879363,5.88343358867994
"K00799",10.659997788789,10.8718977427041,10.4460326788565,10.839786758626,10.5727661044874,10.5773735938197,10.6139457311164,10.6265129839706,10.5953590314615
"K12585",7.66521661955504,7.4805926465149,7.59744297996021,7.44070453835056,7.66987036379954,7.62618593665089,7.73867779170915,7.7205548844099,7.35335537936261
"K03667",9.03969342889232,8.97356671792603,9.09741183027329,9.40135940531896,9.17974163521195,9.30013497510246,9.13031075043715,9.07580915676614,9.08223666055966
"K19852",9.03969342889232,8.97356671792603,9.09741183027329,9.40135940531896,9.17974163521195,9.30013497510246,9.13031075043715,9.07580915676614,9.08223666055966
"K02881",6.35113761206387,6.29949133887718,6.40699117073532,6.29576298359133,6.01216178263587,6.20384397684775,6.05426873687063,6.13626070564404,6.24044921867176
"K03544",9.03969342889232,8.97356671792603,9.09741183027329,9.40135940531896,9.17974163521195,9.30013497510246,9.13329896471869,9.07845730648976,9.08223666055966
"K15502",8.74700479297424,8.73123142609568,8.62005773917903,8.53584007275222,8.65683918592082,8.41022736631786,8.77597744861653,8.64664323469588,8.84972172137761
"K21766",6.12301716518889,6.43682934353214,6.38526447999476,6.38506779880947,6.58949357033744,6.28213214361576,6.23099895861291,6.39099693336517,6.40281374203074
"K14327",8.18852213806138,8.53053164825319,8.34043177619995,8.48411709694831,8.58669005215971,8.48016766677212,8.56181201224393,8.60312732504825,8.42851806111301
"K14066",7.79846135231986,7.76632728428595,7.84749628620039,8.11133078759909,7.96697103615614,7.96437155280899,7.74655007717426,7.8632331717022,8.07985294070054
"K07376",8.00964835988291,7.8553369698675,7.92919876039526,8.05561540997237,7.93155270138298,7.97934662836199,7.74655007717426,7.76090573067749,8.15147486262791
"K12858",10.1774059242316,9.91991865911632,10.0679657454065,9.95916215532679,10.1695706892816,9.99374858743063,9.81679767303184,9.81909330725272,10.0288174161196
"K12829",9.11916561201061,9.23591578807037,9.16916702543324,8.94688851025382,8.96972023860437,9.08429105635235,8.93519564997426,8.81180778897602,9.02159021350977
"K04683",8.20876014352126,7.89402915672406,8.08627439342693,7.9627042015628,8.00153244483912,8.12442334702366,7.88128353457463,7.8065805561636,8.09809725861741
"K09008",7.24954730094078,7.3964480207752,7.08712738348722,7.32286930112726,7.24608850584308,7.07957367191607,7.150267334033,7.32144027462766,7.45660389780241
"K19327",9.31341529669693,9.19022924407575,9.18430385472578,9.49041921689281,9.50570256971935,9.48911326880398,9.45559064129831,9.50374621855578,9.35976052610077
"K10251",7.77142758628866,8.19573253095553,7.80087649519833,8.0123566719675,8.00721227967322,7.93394202585681,7.85242396638014,7.92955244943289,7.84055897999977
"K17917",8.03823026641985,8.07317131594475,8.08627439342693,8.2039003423099,8.05734016665874,8.3424943363302,7.92350711371702,8.13752134065217,8.29272725141314
