"","add_backA","add_backB","pFe21_9A","pFe21_9B","pFe21_9C"
"K13379",4.87578354527503,5.22385897223882,5.55706884000262,5.3694975508816,4.76072937099034
"K01116",5.27469902521208,5.84661649504341,5.7559418203827,5.6087765235755,5.05575971112334
"K05859",5.27469902521208,5.84661649504341,5.7559418203827,5.6087765235755,5.05575971112334
"K17800",9.90555035094131,9.37087199911845,9.41783027653265,9.24531466150734,8.99357388894175
"K18422",7.07788553748935,7.78081318055216,7.83156335290177,7.68320849978597,7.27996708046264
"K16302",8.28471723392819,8.46152757144733,9.00132959141818,9.04456227248549,8.61694617581938
"K01918",4.87578354527503,5.04763630696955,4.68656463017917,5.19128844829214,5.5639867583281
"K20298",6.56324219433668,6.811951740257,6.12761352519965,6.30760276230114,5.98370674228903
"K08272",4.59429187527291,5.30260791008198,4.83512069440809,5.3694975508816,4.84316232334717
"K13158",4.79126066965824,4.71027026666336,4.60172908585742,5.22920019898273,4.3129310755871
"K11374",6.33869895968721,6.43381422959974,5.59246583817259,5.96295699664171,6.09828879315049
"K00791",6.0700158754455,6.31199329304704,5.62689013486972,5.58128392298613,5.60472124783916
"K15083",7.39820675614687,7.14829382642506,7.44628039900527,7.74232623002814,6.85858776466487
"K01740",7.31554059725463,7.27029200865237,7.12356115121557,7.01894686251771,7.87677881155968
"K19985",9.18038789321919,9.55375673009559,9.05826323051154,9.00419866397779,9.76650493763093
"K14058",4.33138786895726,4.83615645068614,4.90145720338745,4.64737739426387,5.23285992439363
"K01201",6.23750564229648,6.43381422959974,6.79353846671297,6.47339288083878,5.89078944764357
"K14411",5.1572429064455,5.51155217492729,4.68656463017917,5.02518853376076,5.43306453861736
"K07753",4.87578354527503,4.6640740995174,4.09696227315042,4.93131202429753,4.56879682671555
"K12621",6.15635204793311,5.94141757074093,5.48309292012255,5.46479385378611,5.43306453861736
"K12396",7.33965284745607,7.33318303151988,6.80776786390528,6.90893848896595,7.6046107236629
"K03256",5.32921623383898,5.1095646689466,4.76384816909741,4.64737739426387,5.38609728057304
"K09530",5.73344415386834,5.59404529440202,4.96364372347378,5.11138918472879,5.1769014504202
"K19619",4.87578354527503,5.57392889400869,4.83512069440809,5.11138918472879,4.76072937099034
"K13101",6.64378267251053,6.1909803196086,5.87323545988216,5.80960518264826,6.15210985238812
"K00311",7.07788553748935,7.27612557603244,7.24293300868097,6.97000222000426,6.45802920008609
"K12160",7.27858899451454,7.20449230040559,6.77916345802706,6.743586420711,6.49959107022642
"K14549",4.95359282904083,4.8746426569992,4.50698671372368,4.93131202429753,5.43306453861736
"K10427",5.91245694898765,6.41245182422993,6.21723926055366,6.38544427436847,5.64417579330099
"K20301",6.71992895436933,6.3463021064669,6.03160543611473,6.06254082769985,5.89078944764357
"K12188",5.52531969890261,5.22385897223882,4.68656463017917,4.88091360239582,4.91908813884155
"K18372",4.33138786895726,4.9116754276186,4.60172908585742,5.11138918472879,5.05575971112334
"K03530",7.03409804723545,6.77924920651141,6.99321229648243,6.25868264284964,7.02283298742416
"K08900",8.27230187696278,8.10839748103637,7.89230304593752,7.7538624863082,8.59361477898754
"K09650",4.87578354527503,4.9116754276186,4.50698671372368,4.57782240058452,5.33720855366723
"K02735",7.8473884155733,7.16727482308094,7.11219450230192,7.06625476567437,7.47733230782007
"K21850",5.21748736801146,5.67144029738155,5.84488731433877,6.0235947294197,5.38609728057304
"K10858",5.32921623383898,6.01553351548792,6.08046729835383,6.11891842852987,5.75568145547098
"K06995",7.06343960387516,7.20449230040559,7.18991308570927,7.24932822532925,6.45802920008609
"K01771",7.01919600741686,7.48679843549881,7.89230304593752,7.72484574349207,7.52763591753441
"K00976",6.31409363795437,6.17826540492153,5.7559418203827,5.76226709852435,5.52187500354697
"K18551",5.80802947019962,5.22385897223882,5.32008796873408,5.22920019898273,5.89078944764357
"K15113",5.3813189996722,5.81342798766347,5.55706884000262,6.22506703351044,5.5639867583281
"K09257",7.03409804723545,6.76260784883233,6.45543090080591,6.60859882060801,7.26815780944807
"K00441",4.59429187527291,4.6640740995174,5.02227611752237,4.77154189782209,4.12888631590356
"K08342",5.56979313229606,5.79651087741139,5.40435523311453,6.06254082769985,5.23285992439363
"K11654",8.17560287729904,7.74353111007315,7.47309988781991,7.3745283358949,7.91499684821744
"K00944",6.21098969782659,5.77937024302117,6.43708379256735,6.62142381178982,6.07054938987917
"K02977",9.61778785061418,9.45119268810997,9.77494356997543,9.37011680814124,10.19291586117
"K14777",8.43706064173355,7.58854822719284,8.00657219346977,8.21636935178991,7.8612018147356
"K13124",5.80802947019962,6.13938827384972,5.78627307151874,5.73793140326089,5.23285992439363
"K06174",6.98891255979526,6.88286521495568,7.17906752456338,7.58968530218167,7.56664133801284
"K06698",5.84377302300943,6.3463021064669,6.41848965642034,6.40049727414936,5.75568145547098
"K03574",7.07788553748935,6.48581836432259,6.92974478808165,6.64672539823454,6.27799208671172
"K17411",5.77127482300213,5.44584703723157,6.03160543611473,5.22920019898273,5.85830161374345
"K14209",7.13424058732,8.00028863924604,7.7167859769502,7.81570320252694,7.63244054829165
"K08851",4.87578354527503,5.35229611999123,4.68656463017917,5.15205674084878,4.56879682671555
"K08835",4.95359282904083,5.42313308075694,5.69304694002561,5.71312615525529,5.68243699846091
"K06639",5.87856433428235,6.07199529286943,5.92815891056828,6.67157666581946,5.98370674228903
"K15436",5.65425898106029,6.56516708646574,6.08046729835383,6.15523394861896,6.07054938987917
"K03671",9.36396294391342,9.31566407789373,9.93545097871713,9.96227361508437,9.40334410239798
"K11855",6.97352407218369,6.64023196025484,6.36115310880863,6.19059977618819,6.25372998516266
"K09415",9.83776093098917,9.2553260637161,9.69597217429988,9.87941070555115,10.1327369858949
"K19539",8.03563246547836,7.46146539225973,7.51670911165166,7.389432194983,7.15721433760205
"K13210",9.73083262346381,10.1919341211975,9.68460087826445,9.50722214236009,10.2281564748248
"K12447",7.10634300845331,6.75421257419829,6.28078023225146,6.47339288083878,6.45802920008609
"K05544",6.58381804400558,6.25282890727867,5.92815891056828,5.78615238585175,5.92249353757786
"K20360",6.60409421533915,6.69399412414195,6.23875044720938,6.65920628649683,5.95345373255561
"K01890",8.74159097564038,8.04519387494317,8.18965799163133,8.4430927790786,8.7662998037629
"K17987",4.87578354527503,5.42313308075694,5.27558102510326,5.46479385378611,4.76072937099034
"K20352",7.56069964440494,7.33876503945685,6.72014391904112,7.24932822532925,7.00866615217396
"K12191",7.8723146852719,7.80513966370923,8.2932697937059,8.59479303555403,8.10543705075073
"K17743",5.27469902521208,5.37637814286577,5.02227611752237,4.88091360239582,4.56879682671555
"K03873",5.69446554420968,5.04763630696955,4.96364372347378,4.88091360239582,5.11800218345946
"K10325",7.66911790235499,7.76849330424527,7.70176994853651,7.86438794991397,7.05074816711906
"K14807",6.49962111615267,6.45485115524137,6.19538227462993,6.0235947294197,5.71958233824899
"K04798",6.0994139279437,5.65253124494612,5.87323545988216,5.22920019898273,5.75568145547098
"K00573",5.09355012730526,4.8746426569992,4.68656463017917,5.06915185096681,4.3129310755871
"K01304",5.47918544753275,5.25071092275587,5.32008796873408,5.40210870050266,4.67012260157213
"K12850",6.92632647848545,7.52152630434272,6.72014391904112,6.77824963024915,7.09161557440362
"K17780",5.80802947019962,5.13925661935453,5.02227611752237,5.15205674084878,5.47827597911027
"K16362",7.06343960387516,7.34432526315553,7.52527343878829,7.44753744079196,6.74312594879508
"K03470",5.61273501759994,5.55348298727866,4.90145720338745,5.26589309955018,4.9896702175954
"K08343",5.73344415386834,6.15247186369434,6.19538227462993,6.51535470563617,5.79079722877154
"K09568",7.8968151008174,8.02464275871055,7.52527343878829,7.34424484288524,7.32624822820994
"K17535",6.43293848261487,6.50608499596698,6.76463974630976,6.98978386375858,6.15210985238812
"K00850",7.88869470932214,8.06209794188469,8.09530508463106,7.58968530218167,7.34883678415993
"K07376",11.4079007443363,11.2383451741762,11.9860232252792,11.7827956736417,11.8770576844936
"K00569",6.62407959593435,6.49598872905919,5.98088867393638,5.92093560250574,6.07054938987917
"K18417",5.56979313229606,6.22842583200261,6.08046729835383,6.32352832115028,5.75568145547098
"K18550",6.15635204793311,6.55549291658315,5.92815891056828,6.25868264284964,5.71958233824899
"K13280",5.21748736801146,5.39998336945209,5.59246583817259,5.3694975508816,6.04222431165021
"K12244",8.14186794146053,8.31422521879385,8.01872488066951,7.85371108123198,7.47733230782007
"K03125",9.77763310300755,9.15351725636169,9.32809673021302,8.91223289299291,9.20837454218025
"K10635",7.06343960387516,6.48581836432259,7.20067647785687,6.67157666581946,7.15721433760205
"K20184",7.26605550779032,7.31063365538627,7.63217770753021,7.85371108123198,7.05074816711906
"K08665",7.37507299711932,7.39876609892965,6.89024773438219,6.81207759067181,7.49766683225452
"K09637",7.37507299711932,7.39876609892965,6.89024773438219,6.81207759067181,7.49766683225452
"K14301",6.33869895968721,7.1354973368733,6.90353670887756,6.97000222000426,6.59835493298172
"K12858",5.80802947019962,6.42317436682522,5.8159102807857,5.96295699664171,5.5639867583281
"K07431",5.47918544753275,5.83012785837927,5.13064407973324,5.11138918472879,5.11800218345946
"K09495",5.1572429064455,5.83012785837927,5.44436287773177,5.40210870050266,5.92249353757786
"K14455",6.21098969782659,6.76260784883233,7.00557077673587,6.59565472958521,6.34829835273524
"K02154",8.59984849559463,9.14720550335078,9.325658216783,9.41969075307291,9.14882836954849
"K06970",5.3813189996722,5.63333573272067,4.96364372347378,5.19128844829214,4.84316232334717
"K11393",5.3813189996722,5.63333573272067,4.96364372347378,5.19128844829214,4.84316232334717
"K03132",7.76102424577703,7.22877321001216,7.55902650844413,6.94993968250985,7.52763591753441
"K11160",5.21748736801146,5.42313308075694,5.13064407973324,5.02518853376076,4.56879682671555
"K17783",5.61273501759994,5.42313308075694,5.22929527098121,5.3014560031656,4.76072937099034
"K05641",7.01919600741686,7.41997348028585,7.31398972151052,7.68320849978597,6.88990791222306
"K05642",7.01919600741686,7.41997348028585,7.31398972151052,7.68320849978597,6.88990791222306
"K05644",7.01919600741686,7.41997348028585,7.31398972151052,7.68320849978597,6.88990791222306
"K05646",7.01919600741686,7.41997348028585,7.31398972151052,7.68320849978597,6.88990791222306
"K05647",7.01919600741686,7.41997348028585,7.31398972151052,7.68320849978597,6.88990791222306
"K06693",6.70127743034258,6.78749649061764,7.3530561766683,7.33657233748055,6.8265550283734
"K03972",5.27469902521208,5.84661649504341,5.32008796873408,5.49496470547456,5.98370674228903
"K12613",6.45552512099899,6.94303610498384,6.77916345802706,6.97992765119003,6.25372998516266
"K10295",5.32921623383898,5.76199950226622,5.8159102807857,6.00368748969802,5.28620525291273
"K01166",7.59109257270721,6.76260784883233,7.0420113365794,7.17373904124498,7.37107285540989
"K10436",6.56324219433668,7.18600544191998,6.50905604798165,6.92958798640773,6.45802920008609
"K14864",4.79126066965824,5.39998336945209,4.68656463017917,5.26589309955018,5.23285992439363
"K10355",7.09218568467691,7.11608357768156,7.45527633208145,7.70120149307585,7.76400886260315
"K15225",5.09355012730526,5.67144029738155,5.07781919944062,5.02518853376076,5.60472124783916
"K03660",5.94549975039002,5.70843591978691,5.72487977503772,5.78615238585175,5.11800218345946
"K11348",5.94549975039002,5.70843591978691,5.72487977503772,5.78615238585175,5.11800218345946
"K18081",5.94549975039002,5.70843591978691,5.72487977503772,5.78615238585175,5.11800218345946
"K20315",5.94549975039002,5.70843591978691,5.72487977503772,5.78615238585175,5.11800218345946
"K17710",5.3813189996722,5.19635896354035,5.84488731433877,5.94211316062543,5.47827597911027
"K14575",6.21098969782659,6.32352521328697,5.87323545988216,5.52441167726889,5.89078944764357
"K01365",8.02826269225058,8.42020916294491,8.69607250406277,8.72326717591568,8.79112046947077
"K07573",7.29101306775575,7.53129544464806,7.93782847021165,8.07659279125483,7.75560388739247
"K02607",5.3813189996722,5.57392889400869,5.18105281432452,5.02518853376076,4.76072937099034
"K11849",10.0739236456642,9.87625970998595,10.4289246178085,10.0696730622345,10.654816445544
"K11853",10.0739236456642,9.87625970998595,10.4289246178085,10.0696730622345,10.654816445544
"K11858",10.0739236456642,9.87625970998595,10.4289246178085,10.0696730622345,10.654816445544
"K07562",6.98891255979526,6.74576674930793,6.72014391904112,6.47339288083878,7.30329568699203
"K21411",5.84377302300943,5.77937024302117,5.52063498719863,5.66202354146683,5.05575971112334
"K15686",8.80324727115323,8.39109837583756,9.23500580766479,8.9945347385167,8.97924841183205
"K08884",7.26605550779032,7.09640039390098,6.99321229648243,7.03806014584725,6.43677041220446
"K02259",5.02588888990416,5.63333573272067,5.48309292012255,5.33596750755048,5.85830161374345
"K01854",5.87856433428235,6.04406221515594,5.27558102510326,5.52441167726889,5.47827597911027
"K01142",6.15635204793311,6.1261766938486,5.40435523311453,5.71312615525529,5.92249353757786
"K10597",8.47546191893354,8.71526569576248,8.71856372434728,8.73201975937905,8.00276898833045
"K12830",6.60409421533915,7.29348417261504,7.07753739545586,6.96000657093953,7.40378988404908
"K09647",5.27469902521208,5.35229611999123,4.96364372347378,5.15205674084878,4.56879682671555
"K10899",5.69446554420968,6.39075325879385,5.84488731433877,5.76226709852435,6.25372998516266
"K01640",6.0700158754455,5.59404529440202,5.36296868083951,5.433857203932,5.28620525291273
"K14289",6.15635204793311,5.76199950226622,6.39964145571352,6.35483509406206,5.75568145547098
"K03031",6.47774868715574,5.72653976208717,6.03160543611473,5.71312615525529,5.92249353757786
"K17656",10.0951930052923,9.77758488777988,10.0885238961837,10.1194047887851,10.6423763012211
"K01965",6.45552512099899,6.85962207565407,6.17316752705143,6.06254082769985,6.27799208671172
"K12869",7.13424058732,7.28193532874416,7.20067647785687,7.08474414732741,6.49959107022642
"K04678",4.79126066965824,4.98188693461485,4.96364372347378,4.41665236607476,4.3129310755871
"K20182",6.54235735147839,6.6763021674876,6.98074483676775,6.90893848896595,6.20387015969532
"K12662",4.95359282904083,5.65253124494612,5.18105281432452,5.19128844829214,4.84316232334717
"K11096",5.87856433428235,5.1095646689466,5.32008796873408,5.22920019898273,5.60472124783916
"K05391",5.73344415386834,5.22385897223882,4.96364372347378,5.15205674084878,4.9896702175954
